nom,SIREN,COG,type,code_region,code_departement
La Croix-sur-Ourcq,210202263,2241,COM,32,2
Crouttes-sur-Marne,210202271,2242,COM,32,2
Crouy,210202289,2243,COM,32,2
Crupilly,210202297,2244,COM,32,2
Cuffies,210202305,2245,COM,32,2
Cugny,210202313,2246,COM,32,2
Cuirieux,210202321,2248,COM,32,2
Cuiry-Housse,210202339,2249,COM,32,2
Cuiry-lès-Chaudardes,210202347,2250,COM,32,2
Cuiry-lès-Iviers,210202354,2251,COM,32,2
Cuissy-et-Geny,210202362,2252,COM,32,2
Cuisy-en-Almont,210202370,2253,COM,32,2
Cutry,210202388,2254,COM,32,2
Cys-la-Commune,210202396,2255,COM,32,2
Dagny-Lambercy,210202404,2256,COM,32,2
Dallon,210202412,2257,COM,32,2
Dammard,210202420,2258,COM,32,2
Dampleux,210202438,2259,COM,32,2
Danizy,210202446,2260,COM,32,2
Dercy,210202453,2261,COM,32,2
Deuillet,210202461,2262,COM,32,2
Dhuizel,210202479,2263,COM,32,2
Dizy-le-Gros,210202487,2264,COM,32,2
Dohis,210202495,2265,COM,32,2
Dolignon,210202503,2266,COM,32,2
Dommiers,210202511,2267,COM,32,2
Domptin,210202529,2268,COM,32,2
Dorengt,210202537,2269,COM,32,2
Douchy,210202545,2270,COM,32,2
Dravegny,210202552,2271,COM,32,2
Droizy,210202560,2272,COM,32,2
Dury,210202578,2273,COM,32,2
Ébouleau,210202586,2274,COM,32,2
Effry,210202594,2275,COM,32,2
Englancourt,210202602,2276,COM,32,2
Épagny,210202610,2277,COM,32,2
Éparcy,210202628,2278,COM,32,2
Épaux-Bézu,210202636,2279,COM,32,2
Épieds,210202644,2280,COM,32,2
L'Épine-aux-Bois,210202651,2281,COM,32,2
Eppes,210202669,2282,COM,32,2
Erlon,210202677,2283,COM,32,2
Erloy,210202685,2284,COM,32,2
Esquéhéries,210202693,2286,COM,32,2
Essigny-le-Grand,210202701,2287,COM,32,2
Essigny-le-Petit,210202719,2288,COM,32,2
Essises,210202727,2289,COM,32,2
Essômes-sur-Marne,210202735,2290,COM,32,2
Estrées,210202743,2291,COM,32,2
Étampes-sur-Marne,210202750,2292,COM,32,2
Étaves-et-Bocquiaux,210202768,2293,COM,32,2
Étouvelles,210202776,2294,COM,32,2
Étréaupont,210202784,2295,COM,32,2
Étreillers,210202792,2296,COM,32,2
Étrépilly,210202800,2297,COM,32,2
Étreux,210202818,2298,COM,32,2
Évergnicourt,210202826,2299,COM,32,2
Faverolles,210202842,2302,COM,32,2
Fayet,210202859,2303,COM,32,2
La Fère,210202867,2304,COM,32,2
Fère-en-Tardenois,210202875,2305,COM,32,2
La Ferté-Chevresis,210202883,2306,COM,32,2
La Ferté-Milon,210202891,2307,COM,32,2
Fesmy-le-Sart,210202909,2308,COM,32,2
Festieux,210202917,2309,COM,32,2
Fieulaine,210202925,2310,COM,32,2
Filain,210202933,2311,COM,32,2
La Flamengrie,210202941,2312,COM,32,2
Flavigny-le-Grand-et-Beaurain,210202958,2313,COM,32,2
Flavy-le-Martel,210202966,2315,COM,32,2
Fleury,210202974,2316,COM,32,2
Fluquières,210202982,2317,COM,32,2
Folembray,210202990,2318,COM,32,2
Fonsomme,210203006,2319,COM,32,2
Fontaine-lès-Clercs,210203014,2320,COM,32,2
Fontaine-lès-Vervins,210203022,2321,COM,32,2
Fontaine-Notre-Dame,210203030,2322,COM,32,2
Fontaine-Uterte,210203048,2323,COM,32,2
Fontenelle,210203055,2324,COM,32,2
Fontenoy,210203071,2326,COM,32,2
Foreste,210203089,2327,COM,32,2
Fossoy,210203097,2328,COM,32,2
Fourdrain,210203105,2329,COM,32,2
Francilly-Selency,210203113,2330,COM,32,2
Franqueville,210203121,2331,COM,32,2
Fresnes-en-Tardenois,210203139,2332,COM,32,2
Fresnes-sous-Coucy,210203147,2333,COM,32,2
Fresnoy-le-Grand,210203154,2334,COM,32,2
Fressancourt,210203162,2335,COM,32,2
Frières-Faillouël,210203170,2336,COM,32,2
Froidestrées,210203188,2337,COM,32,2
Froidmont-Cohartille,210203196,2338,COM,32,2
Gandelu,210203204,2339,COM,32,2
Gauchy,210203212,2340,COM,32,2
Gercy,210203220,2341,COM,32,2
Gergny,210203238,2342,COM,32,2
Germaine,210203246,2343,COM,32,2
Gibercourt,210203261,2345,COM,32,2
Gizy,210203279,2346,COM,32,2
Gland,210203287,2347,COM,32,2
Goudelancourt-lès-Berrieux,210203303,2349,COM,32,2
Goudelancourt-lès-Pierrepont,210203311,2350,COM,32,2
Goussancourt,210203329,2351,COM,32,2
Gouy,210203337,2352,COM,32,2
Grandlup-et-Fay,210203345,2353,COM,32,2
Grandrieux,210203352,2354,COM,32,2
Gricourt,210203360,2355,COM,32,2
Grisolles,210203378,2356,COM,32,2
Gronard,210203386,2357,COM,32,2
Grougis,210203394,2358,COM,32,2
Grugies,210203402,2359,COM,32,2
Villeneuve-sur-Aisne,200085280,2360,COM,32,2
Guise,210203428,2361,COM,32,2
Guivry,210203436,2362,COM,32,2
Guny,210203444,2363,COM,32,2
Guyencourt,210203451,2364,COM,32,2
Hannapes,210203469,2366,COM,32,2
Happencourt,210203477,2367,COM,32,2
Haramont,210203485,2368,COM,32,2
Harcigny,210203493,2369,COM,32,2
Hargicourt,210203501,2370,COM,32,2
Harly,210203519,2371,COM,32,2
Hartennes-et-Taux,210203527,2372,COM,32,2
Hary,210203535,2373,COM,32,2
Lehaucourt,210203543,2374,COM,32,2
Hautevesnes,210203550,2375,COM,32,2
Hauteville,210203568,2376,COM,32,2
Haution,210203576,2377,COM,32,2
La Hérie,210203584,2378,COM,32,2
Le Hérie-la-Viéville,210203592,2379,COM,32,2
Hinacourt,210203600,2380,COM,32,2
Hirson,210203618,2381,COM,32,2
Holnon,210203626,2382,COM,32,2
Homblières,210203634,2383,COM,32,2
Houry,210203642,2384,COM,32,2
Housset,210203659,2385,COM,32,2
Iron,210203667,2386,COM,32,2
Itancourt,210203675,2387,COM,32,2
Iviers,210203683,2388,COM,32,2
Jaulgonne,210203691,2389,COM,32,2
Jeancourt,210203709,2390,COM,32,2
Jeantes,210203717,2391,COM,32,2
Joncourt,210203725,2392,COM,32,2
Jouaignes,210203733,2393,COM,32,2
Jumencourt,210203741,2395,COM,32,2
Jumigny,210203758,2396,COM,32,2
Jussy,210203766,2397,COM,32,2
Juvigny,210203774,2398,COM,32,2
Juvincourt-et-Damary,210203782,2399,COM,32,2
Laffaux,210203790,2400,COM,32,2
Laigny,210203808,2401,COM,32,2
Lanchy,210203816,2402,COM,32,2
Landifay-et-Bertaignemont,210203824,2403,COM,32,2
Landouzy-la-Cour,210203832,2404,COM,32,2
Landouzy-la-Ville,210203840,2405,COM,32,2
Landricourt,210203857,2406,COM,32,2
Laniscourt,210203865,2407,COM,32,2
Laon,210203873,2408,COM,32,2
Lappion,210203881,2409,COM,32,2
Largny-sur-Automne,210203899,2410,COM,32,2
Latilly,210203907,2411,COM,32,2
Launoy,210203915,2412,COM,32,2
Laval-en-Laonnois,210203923,2413,COM,32,2
Lavaqueresse,210203931,2414,COM,32,2
Laversine,210203949,2415,COM,32,2
Lemé,210203956,2416,COM,32,2
Lempire,210203964,2417,COM,32,2
Lerzy,210203972,2418,COM,32,2
Leschelle,210203980,2419,COM,32,2
Lesdins,210203998,2420,COM,32,2
Lesges,210204004,2421,COM,32,2
Lesquielles-Saint-Germain,210204012,2422,COM,32,2
Leuilly-sous-Coucy,210204020,2423,COM,32,2
Leury,210204038,2424,COM,32,2
Leuze,210204046,2425,COM,32,2
Levergies,210204053,2426,COM,32,2
Lhuys,210204061,2427,COM,32,2
Licy-Clignon,210204079,2428,COM,32,2
Lierval,210204087,2429,COM,32,2
Liesse-Notre-Dame,210204095,2430,COM,32,2
Liez,210204103,2431,COM,32,2
Limé,210204111,2432,COM,32,2
Lislet,210204129,2433,COM,32,2
Logny-lès-Aubenton,210204145,2435,COM,32,2
Longpont,210204152,2438,COM,32,2
Les Septvallons,200055606,2439,COM,32,2
Lor,210204178,2440,COM,32,2
Louâtre,210204186,2441,COM,32,2
Loupeigne,210204194,2442,COM,32,2
Lucy-le-Bocage,210204202,2443,COM,32,2
Lugny,210204210,2444,COM,32,2
Luzoir,210204228,2445,COM,32,2
Ly-Fontaine,210204236,2446,COM,32,2
Maast-et-Violaine,210204244,2447,COM,32,2
Mâchecourt,210204251,2448,COM,32,2
Macogny,210204269,2449,COM,32,2
Macquigny,210204277,2450,COM,32,2
Magny-la-Fosse,210204293,2451,COM,32,2
Maissemy,210204285,2452,COM,32,2
Maizy,210204301,2453,COM,32,2
La Malmaison,210204319,2454,COM,32,2
Malzy,210204327,2455,COM,32,2
Manicamp,210204335,2456,COM,32,2
Marchais,210204343,2457,COM,32,2
Dhuys et Morin-en-Brie,200053411,2458,COM,32,2
Marcy,210204368,2459,COM,32,2
Marcy-sous-Marle,210204376,2460,COM,32,2
Marest-Dampcourt,210204384,2461,COM,32,2
Mareuil-en-Dôle,210204392,2462,COM,32,2
Marfontaine,210204400,2463,COM,32,2
Margival,210204418,2464,COM,32,2
Marigny-en-Orxois,210204426,2465,COM,32,2
Marizy-Sainte-Geneviève,210204434,2466,COM,32,2
Marizy-Saint-Mard,210204442,2467,COM,32,2
Marle,210204459,2468,COM,32,2
Marly-Gomont,210204467,2469,COM,32,2
Martigny,210204475,2470,COM,32,2
Martigny-Courpierre,210204483,2471,COM,32,2
Mauregny-en-Haye,210204491,2472,COM,32,2
Mayot,210204509,2473,COM,32,2
Mennessis,210204517,2474,COM,32,2
Mennevret,210204533,2476,COM,32,2
Mercin-et-Vaux,210204541,2477,COM,32,2
Merlieux-et-Fouquerolles,210204558,2478,COM,32,2
Mesbrecourt-Richecourt,210204574,2480,COM,32,2
Mesnil-Saint-Laurent,210204582,2481,COM,32,2
Meurival,210204590,2482,COM,32,2
Mézières-sur-Oise,210204608,2483,COM,32,2
Mézy-Moulins,210204616,2484,COM,32,2
Missy-aux-Bois,210204624,2485,COM,32,2
Missy-lès-Pierrepont,210204632,2486,COM,32,2
Missy-sur-Aisne,210204640,2487,COM,32,2
Molain,210204657,2488,COM,32,2
Molinchart,210204665,2489,COM,32,2
Monampteuil,210204673,2490,COM,32,2
Monceau-le-Neuf-et-Faucouzy,210204681,2491,COM,32,2
Monceau-lès-Leups,210204699,2492,COM,32,2
Monceau-le-Waast,210204707,2493,COM,32,2
Monceau-sur-Oise,210204715,2494,COM,32,2
Mondrepuis,210204723,2495,COM,32,2
Monnes,210204731,2496,COM,32,2
Mons-en-Laonnois,210204749,2497,COM,32,2
Montaigu,210204756,2498,COM,32,2
Montbavin,210204764,2499,COM,32,2
Montbrehain,210204772,2500,COM,32,2
Montchâlons,210204780,2501,COM,32,2
Montcornet,210204798,2502,COM,32,2
Mont-d'Origny,210204806,2503,COM,32,2
Montescourt-Lizerolles,210204814,2504,COM,32,2
Montfaucon,210204822,2505,COM,32,2
Montgobert,210204830,2506,COM,32,2
Montgru-Saint-Hilaire,210204848,2507,COM,32,2
Monthenault,210204855,2508,COM,32,2
Monthiers,210204863,2509,COM,32,2
Monthurel,210204871,2510,COM,32,2
Montigny-en-Arrouaise,210204889,2511,COM,32,2
Montigny-l'Allier,210204897,2512,COM,32,2
Montigny-le-Franc,210204905,2513,COM,32,2
Montigny-Lengrain,210204913,2514,COM,32,2
Montigny-lès-Condé,210204921,2515,COM,32,2
Montigny-sous-Marle,210204939,2516,COM,32,2
Montigny-sur-Crécy,210204947,2517,COM,32,2
Montlevon,210204954,2518,COM,32,2
Montloué,210204962,2519,COM,32,2
Mont-Notre-Dame,210204970,2520,COM,32,2
Montreuil-aux-Lions,210204988,2521,COM,32,2
Mont-Saint-Jean,210204996,2522,COM,32,2
Mont-Saint-Martin,210205001,2523,COM,32,2
Mont-Saint-Père,210205019,2524,COM,32,2
Morcourt,210205027,2525,COM,32,2
Morgny-en-Thiérache,210205035,2526,COM,32,2
Morsain,210205043,2527,COM,32,2
Mortefontaine,210205050,2528,COM,32,2
Mortiers,210205068,2529,COM,32,2
Moulins,210205076,2530,COM,32,2
Moussy-Verneuil,210205084,2531,COM,32,2
Moÿ-de-l'Aisne,210205092,2532,COM,32,2
Muret-et-Crouttes,210205100,2533,COM,32,2
Muscourt,210205118,2534,COM,32,2
Nampcelles-la-Cour,210205126,2535,COM,32,2
Nampteuil-sous-Muret,210205134,2536,COM,32,2
Nanteuil-la-Fosse,210205142,2537,COM,32,2
Nanteuil-Notre-Dame,210205159,2538,COM,32,2
Nauroy,210205167,2539,COM,32,2
Nesles-la-Montagne,210205175,2540,COM,32,2
Neufchâtel-sur-Aisne,210205183,2541,COM,32,2
Neuflieux,210205191,2542,COM,32,2
Neuilly-Saint-Front,210205209,2543,COM,32,2
Neuve-Maison,210205217,2544,COM,32,2
La Neuville-Bosmont,210205225,2545,COM,32,2
La Neuville-en-Beine,210205233,2546,COM,32,2
La Neuville-Housset,210205241,2547,COM,32,2
La Neuville-lès-Dorengt,210205258,2548,COM,32,2
Neuville-Saint-Amand,210205266,2549,COM,32,2
Neuville-sur-Ailette,210205274,2550,COM,32,2
Neuville-sur-Margival,210205282,2551,COM,32,2
Neuvillette,210205290,2552,COM,32,2
Nizy-le-Comte,210205308,2553,COM,32,2
Nogentel,210205316,2554,COM,32,2
Nogent-l'Artaud,210205324,2555,COM,32,2
Noircourt,210205332,2556,COM,32,2
Noroy-sur-Ourcq,210205340,2557,COM,32,2
Le Nouvion-en-Thiérache,210205357,2558,COM,32,2
Nouvion-et-Catillon,210205365,2559,COM,32,2
Nouvion-le-Comte,210205373,2560,COM,32,2
Nouvion-le-Vineux,210205381,2561,COM,32,2
Nouvron-Vingré,210205399,2562,COM,32,2
Noyales,210205407,2563,COM,32,2
Noyant-et-Aconin,210205415,2564,COM,32,2
Œuilly,210205423,2565,COM,32,2
Ognes,210205431,2566,COM,32,2
Ohis,210205449,2567,COM,32,2
Oigny-en-Valois,210205456,2568,COM,32,2
Oisy,210205464,2569,COM,32,2
Ollezy,210205472,2570,COM,32,2
Omissy,210205480,2571,COM,32,2
Orainville,210205498,2572,COM,32,2
Orgeval,210205506,2573,COM,32,2
Origny-en-Thiérache,210205514,2574,COM,32,2
Origny-Sainte-Benoite,210205522,2575,COM,32,2
Osly-Courtil,210205530,2576,COM,32,2
Ostel,210205548,2577,COM,32,2
Oulches-la-Vallée-Foulon,210205555,2578,COM,32,2
Oulchy-la-Ville,210205563,2579,COM,32,2
Oulchy-le-Château,210205571,2580,COM,32,2
Paars,210205589,2581,COM,32,2
Paissy,210205597,2582,COM,32,2
Pancy-Courtecon,210205605,2583,COM,32,2
Papleux,210205613,2584,COM,32,2
Parcy-et-Tigny,210205621,2585,COM,32,2
Parfondeval,210205639,2586,COM,32,2
Parfondru,210205647,2587,COM,32,2
Pargnan,210205654,2588,COM,32,2
Pargny-Filain,210205662,2589,COM,32,2
Pargny-la-Dhuys,210205670,2590,COM,32,2
Pargny-les-Bois,210205688,2591,COM,32,2
Parpeville,210205696,2592,COM,32,2
Pasly,210205704,2593,COM,32,2
Passy-en-Valois,210205712,2594,COM,32,2
Passy-sur-Marne,210205720,2595,COM,32,2
Pavant,210205738,2596,COM,32,2
Pernant,210205753,2598,COM,32,2
Pierremande,210205761,2599,COM,32,2
Pierrepont,210205779,2600,COM,32,2
Pignicourt,210205787,2601,COM,32,2
Pinon,210205795,2602,COM,32,2
Pithon,210205803,2604,COM,32,2
Pleine-Selve,210205811,2605,COM,32,2
Le Plessier-Huleu,210205829,2606,COM,32,2
Ploisy,210205837,2607,COM,32,2
Plomion,210205845,2608,COM,32,2
Ployart-et-Vaurseine,210205852,2609,COM,32,2
Pommiers,210205860,2610,COM,32,2
Pont-Arcy,210205878,2612,COM,32,2
Pontavert,210205886,2613,COM,32,2
Pontru,210205894,2614,COM,32,2
Pontruet,210205902,2615,COM,32,2
Pont-Saint-Mard,210205910,2616,COM,32,2
Pouilly-sur-Serre,210205928,2617,COM,32,2
Prémont,210205936,2618,COM,32,2
Prémontré,210205944,2619,COM,32,2
Presles-et-Boves,210205951,2620,COM,32,2
Presles-et-Thierny,210205969,2621,COM,32,2
Priez,210205977,2622,COM,32,2
Prisces,210205985,2623,COM,32,2
Proisy,210205993,2624,COM,32,2
Proix,210206009,2625,COM,32,2
Prouvais,210206017,2626,COM,32,2
Proviseux-et-Plesnoy,210206025,2627,COM,32,2
Puiseux-en-Retz,210206033,2628,COM,32,2
Puisieux-et-Clanlieu,210206041,2629,COM,32,2
Quierzy,210206066,2631,COM,32,2
Quincy-Basse,210206074,2632,COM,32,2
Quincy-sous-le-Mont,210206082,2633,COM,32,2
Raillimont,210206090,2634,COM,32,2
Ramicourt,210206108,2635,COM,32,2
Regny,210206116,2636,COM,32,2
Remaucourt,210206124,2637,COM,32,2
Remies,210206132,2638,COM,32,2
Remigny,210206140,2639,COM,32,2
Renansart,210206157,2640,COM,32,2
Renneval,210206165,2641,COM,32,2
Résigny,210206173,2642,COM,32,2
Ressons-le-Long,210206181,2643,COM,32,2
Retheuil,210206199,2644,COM,32,2
Reuilly-Sauvigny,210206207,2645,COM,32,2
Ribeauville,210206223,2647,COM,32,2
Ribemont,210206231,2648,COM,32,2
Rocourt-Saint-Martin,210206249,2649,COM,32,2
Rocquigny,210206256,2650,COM,32,2
Rogécourt,210206264,2651,COM,32,2
Rogny,210206272,2652,COM,32,2
Romeny-sur-Marne,210206280,2653,COM,32,2
Romery,210206298,2654,COM,32,2
Ronchères,210206306,2655,COM,32,2
Roucy,210206314,2656,COM,32,2
Rougeries,210206322,2657,COM,32,2
Roupy,210206330,2658,COM,32,2
Rouvroy,210206348,2659,COM,32,2
Rouvroy-sur-Serre,210206355,2660,COM,32,2
Royaucourt-et-Chailvet,210206363,2661,COM,32,2
Rozet-Saint-Albin,210206371,2662,COM,32,2
Rozières-sur-Crise,210206389,2663,COM,32,2
Rozoy-Bellevalle,210206397,2664,COM,32,2
Grand-Rozoy,210206405,2665,COM,32,2
Rozoy-sur-Serre,210206413,2666,COM,32,2
Saconin-et-Breuil,210206421,2667,COM,32,2
Sains-Richaumont,210206439,2668,COM,32,2
Saint-Algis,210206454,2670,COM,32,2
Saint-Aubin,210206462,2671,COM,32,2
Saint-Bandry,210206470,2672,COM,32,2
Saint-Christophe-à-Berry,210206488,2673,COM,32,2
Saint-Clément,210206496,2674,COM,32,2
Sainte-Croix,210206504,2675,COM,32,2
Saint-Erme-Outre-et-Ramecourt,210206512,2676,COM,32,2
Saint-Eugène,210206520,2677,COM,32,2
Sainte-Geneviève,210206538,2678,COM,32,2
Saint-Gengoulph,210206546,2679,COM,32,2
Saint-Gobain,210206553,2680,COM,32,2
Saint-Gobert,210206561,2681,COM,32,2
Saint-Mard,210206579,2682,COM,32,2
Saint-Martin-Rivière,210206587,2683,COM,32,2
Saint-Michel,210206595,2684,COM,32,2
Saint-Nicolas-aux-Bois,210206603,2685,COM,32,2
Saint-Paul-aux-Bois,210206611,2686,COM,32,2
Saint-Pierre-Aigle,210206629,2687,COM,32,2
Saint-Pierre-lès-Franqueville,210206637,2688,COM,32,2
Saint-Pierremont,210206645,2689,COM,32,2
Sainte-Preuve,210206652,2690,COM,32,2
Saint-Quentin,210206660,2691,COM,32,2
Saint-Rémy-Blanzy,210206678,2693,COM,32,2
Saint-Simon,210206686,2694,COM,32,2
Saint-Thibaut,210206694,2695,COM,32,2
Saint-Thomas,210206702,2696,COM,32,2
Samoussy,210206710,2697,COM,32,2
Sancy-les-Cheminots,210206728,2698,COM,32,2
Saponay,210206736,2699,COM,32,2
Saulchery,210206744,2701,COM,32,2
Savy,210206751,2702,COM,32,2
Seboncourt,210206769,2703,COM,32,2
Selens,210206777,2704,COM,32,2
La Selve,210206785,2705,COM,32,2
Septmonts,210206793,2706,COM,32,2
Septvaux,210206801,2707,COM,32,2
Sequehart,210206819,2708,COM,32,2
Serain,210206827,2709,COM,32,2
Seraucourt-le-Grand,210206835,2710,COM,32,2
Serches,210206843,2711,COM,32,2
Sergy,210206850,2712,COM,32,2
Seringes-et-Nesles,210206868,2713,COM,32,2
Sermoise,210206876,2714,COM,32,2
Serval,210206884,2715,COM,32,2
Servais,210206892,2716,COM,32,2
Séry-lès-Mézières,210206900,2717,COM,32,2
Silly-la-Poterie,210206918,2718,COM,32,2
Sinceny,210206926,2719,COM,32,2
Sissonne,210206934,2720,COM,32,2
Sissy,210206942,2721,COM,32,2
Soissons,210206959,2722,COM,32,2
Soize,210206967,2723,COM,32,2
Sommelans,210206975,2724,COM,32,2
Sommeron,210206983,2725,COM,32,2
Sommette-Eaucourt,210206991,2726,COM,32,2
Sons-et-Ronchères,210207007,2727,COM,32,2
Sorbais,210207015,2728,COM,32,2
Soucy,210207023,2729,COM,32,2
Soupir,210207031,2730,COM,32,2
Le Sourd,210207049,2731,COM,32,2
Surfontaine,210207056,2732,COM,32,2
Taillefontaine,210207072,2734,COM,32,2
Tannières,210207080,2735,COM,32,2
Tartiers,210207098,2736,COM,32,2
Tavaux-et-Pontséricourt,210207106,2737,COM,32,2
Tergnier,210207114,2738,COM,32,2
Terny-Sorny,210207122,2739,COM,32,2
Thenailles,210207130,2740,COM,32,2
Thenelles,210207148,2741,COM,32,2
Thiernu,210207155,2742,COM,32,2
Le Thuel,210207163,2743,COM,32,2
Torcy-en-Valois,210207171,2744,COM,32,2
Toulis-et-Attencourt,210207189,2745,COM,32,2
Travecy,210207197,2746,COM,32,2
Trefcon,210207205,2747,COM,32,2
Trélou-sur-Marne,210207213,2748,COM,32,2
Troësnes,210207221,2749,COM,32,2
Trosly-Loire,210207239,2750,COM,32,2
Trucy,210207247,2751,COM,32,2
Tugny-et-Pont,210207254,2752,COM,32,2
Tupigny,210207262,2753,COM,32,2
Ugny-le-Gay,210207270,2754,COM,32,2
Urcel,210207288,2755,COM,32,2
Urvillers,210207296,2756,COM,32,2
Vadencourt,210207304,2757,COM,32,2
Vailly-sur-Aisne,210207312,2758,COM,32,2
La Vallée-au-Blé,210207320,2759,COM,32,2
La Vallée-Mulâtre,210207338,2760,COM,32,2
Variscourt,210207346,2761,COM,32,2
Vassens,210207353,2762,COM,32,2
Vasseny,210207361,2763,COM,32,2
Vassogne,210207379,2764,COM,32,2
Vaucelles-et-Beffecourt,210207387,2765,COM,32,2
Vaudesson,210207395,2766,COM,32,2
Vauxrezis,210207403,2767,COM,32,2
Vauxaillon,210207411,2768,COM,32,2
Vaux-Andigny,210207429,2769,COM,32,2
Vauxbuin,210207437,2770,COM,32,2
Vaux-en-Vermandois,210207452,2772,COM,32,2
Vauxtin,210207460,2773,COM,32,2
Vendelles,210207478,2774,COM,32,2
Vendeuil,210207486,2775,COM,32,2
Vendhuile,210207494,2776,COM,32,2
Vendières,210207502,2777,COM,32,2
Vendresse-Beaulne,210207510,2778,COM,32,2
Vénérolles,210207528,2779,COM,32,2
Venizel,210207536,2780,COM,32,2
Verdilly,210207544,2781,COM,32,2
Le Verguier,210207551,2782,COM,32,2
Grand-Verly,210207569,2783,COM,32,2
Petit-Verly,210207577,2784,COM,32,2
Vermand,210207585,2785,COM,32,2
Verneuil-sous-Coucy,210207593,2786,COM,32,2
Verneuil-sur-Serre,210207601,2787,COM,32,2
Versigny,210207619,2788,COM,32,2
Vervins,210207627,2789,COM,32,2
Vesles-et-Caumont,210207635,2790,COM,32,2
Veslud,210207643,2791,COM,32,2
Veuilly-la-Poterie,210207650,2792,COM,32,2
Vézaponin,210207668,2793,COM,32,2
Vézilly,210207676,2794,COM,32,2
Vic-sur-Aisne,210207684,2795,COM,32,2
Vichel-Nanteuil,210207692,2796,COM,32,2
Viel-Arcy,210207700,2797,COM,32,2
Viels-Maisons,210207718,2798,COM,32,2
Vierzy,210207726,2799,COM,32,2
Viffort,210207734,2800,COM,32,2
Vigneux-Hocquet,210207742,2801,COM,32,2
La Ville-aux-Bois-lès-Dizy,210207759,2802,COM,32,2
La Ville-aux-Bois-lès-Pontavert,210207767,2803,COM,32,2
Villemontoire,210207775,2804,COM,32,2
Villeneuve-Saint-Germain,210207783,2805,COM,32,2
Villeneuve-sur-Fère,210207791,2806,COM,32,2
Villequier-Aumont,210207809,2807,COM,32,2
Villeret,210207817,2808,COM,32,2
Villers-Agron-Aiguizy,210207825,2809,COM,32,2
Villers-Cotterêts,210207833,2810,COM,32,2
Villers-Hélon,210207858,2812,COM,32,2
Villers-le-Sec,210207866,2813,COM,32,2
Villers-lès-Guise,210207874,2814,COM,32,2
Villers-Saint-Christophe,210207882,2815,COM,32,2
Villers-sur-Fère,210207890,2816,COM,32,2
Ville-Savoye,210207908,2817,COM,32,2
Villiers-Saint-Denis,210207916,2818,COM,32,2
Vincy-Reuil-et-Magny,210207924,2819,COM,32,2
Viry-Noureuil,210207932,2820,COM,32,2
Vivaise,210207940,2821,COM,32,2
Vivières,210207957,2822,COM,32,2
Voharies,210207965,2823,COM,32,2
Vorges,210207973,2824,COM,32,2
Voulpaix,210207981,2826,COM,32,2
Voyenne,210207999,2827,COM,32,2
Vregny,210208005,2828,COM,32,2
Vuillery,210208013,2829,COM,32,2
Wassigny,210208021,2830,COM,32,2
Watigny,210208039,2831,COM,32,2
Wiège-Faty,210208047,2832,COM,32,2
Wimy,210208054,2833,COM,32,2
Wissignicourt,210208062,2834,COM,32,2
Abrest,210300018,3001,COM,84,3
Agonges,210300026,3002,COM,84,3
Ainay-le-Château,210300034,3003,COM,84,3
Andelaroche,210300042,3004,COM,84,3
Archignat,210300059,3005,COM,84,3
Arfeuilles,210300067,3006,COM,84,3
Arpheuilles-Saint-Priest,210300075,3007,COM,84,3
Arronnes,210300083,3008,COM,84,3
Aubigny,210300091,3009,COM,84,3
Audes,210300109,3010,COM,84,3
Aurouër,210300117,3011,COM,84,3
Autry-Issards,210300125,3012,COM,84,3
Avermes,210300133,3013,COM,84,3
Avrilly,210300141,3014,COM,84,3
Bagneux,210300158,3015,COM,84,3
Barberier,210300166,3016,COM,84,3
Barrais-Bussolles,210300174,3017,COM,84,3
Bayet,210300182,3018,COM,84,3
Beaulon,210300190,3019,COM,84,3
Beaune-d'Allier,210300208,3020,COM,84,3
Bègues,210300216,3021,COM,84,3
Bellenaves,210300224,3022,COM,84,3
Bellerive-sur-Allier,210300232,3023,COM,84,3
Bert,210300240,3024,COM,84,3
Bessay-sur-Allier,210300257,3025,COM,84,3
Besson,210300265,3026,COM,84,3
Bézenet,210300273,3027,COM,84,3
Billezois,210300281,3028,COM,84,3
Billy,210300299,3029,COM,84,3
Biozat,210300307,3030,COM,84,3
Bizeneuille,210300315,3031,COM,84,3
Blomard,210300323,3032,COM,84,3
Bost,210300331,3033,COM,84,3
Boucé,210300349,3034,COM,84,3
